,Compentency1,Compentency2,Similarity
10891,Partnership & Business Development,"use equipment, such as forklifts and automated ""trains,"" to move containers of mail.",0.7617820501327515
10892,Partnership & Business Development,"participate in the development or testing of new green electronics technologies, such as lighting, optical data storage devices, or energy-efficient televisions.",0.7895634770393372
10893,Partnership & Business Development,fold letters or circulars and insert them in envelopes.,0.7599656581878662
10894,Partnership & Business Development,"interpret engineering drawings, sketches, or diagrams.",0.7529841065406799
10895,Partnership & Business Development,"operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",0.7653828263282776
10896,Partnership & Business Development,"answer telephones, direct calls, and take messages.",0.764512836933136
10897,Partnership & Business Development,plan the flow of work or materials to maximize efficiency.,0.7502578496932983
10898,Partnership & Business Development,"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",0.7566000819206238
10899,Partnership & Business Development,"maintain and update filing, inventory, mailing, and database systems, either manually or using a computer.",0.768578290939331
10900,Partnership & Business Development,"develop or implement programs to address problems related to production, materials, safety, or quality.",0.751318097114563
